id,name,street_address,postal_code,latitude,longitude,city_id,stars,review_count,is_open
oldcupcafexx302962817040,Old Cup Cafe, 3604 St Johns Ave,32205,30.296276,-81.704088,1,4.2,57,1
oldefloridac263483818081,Olde Florida Chop House, 3401 Bay Commons Dr,34134,26.3483715,-81.8081512,74,4.2,18,1
oldeuropebis262420817664,Old Europe Bistro, 2464 Vanderbilt Beach Rd,34109,26.2420283,-81.7664956,211,4.5,96,1
oldeworldres270437822338,Olde World Restaurant, 14415 Tamiami Trail #2728,34287,27.043728,-82.2338428,34,4.3,1390,1
oldfashionco284294813676,Old Fashion Country BBQ, 9444 2nd Ave,32824,28.429499,-81.36765,4,3.7,18,1
oldfloridafi303137860919,Old Florida Fish House, 33 Heron's Watch Way,32459,30.3137677,-86.0919726,270,4.1,1108,1
oldglenwoodt290725813258,Old Glenwood Tavern, 2542 N Spring Garden Ave,32720,29.0725935,-81.3258237,96,4.8,35,1
oldhabanacub303354871425,Old Habana Cuban Cafe, 400 Quietwater Beach Rd,32561,30.3354266,-87.1425952,417,4.8,4,1
oldmarcolodg259271816470,Old Marco Lodge Crab House, 401 Papaya St,34140,25.927176,-81.647063,211,3.7,48,1
oldmexicoxxx301756856764,Old Mexico, 1010 15th St,32401,30.175665,-85.6764,121,4.3,206,1
oldmexicoxxx305144864640,Old Mexico, 1177 E John Sims Pkwy,32578,30.514486,-86.464033,244,4.1,92,1
oldninevehme280341806131,Old Nineveh Mediterranean Cuisine Halal, 2040 Palm Bay Rd NE,32905,28.0341846,-80.6131599,15,4.5,58,1
oldplaceasia264280800724,Old Place Asian Bistro, 2885 S Federal Hwy,33483,26.4280537,-80.0724853,54,3.0,2,1
oldschoolice290963820529,Old School Icecream, SE 58th Ave,34472,29.0963864,-82.0529245,52,4.4,68,1
oldschoolpub279885824387,Old School Pub, 1901 E Osborne Ave,33610,27.988544,-82.43871,3,4.3,68,1
oldsmartapho280351826593,Oldsmar Tap House, 300 State St E,34677,28.0351507,-82.6593531,261,4.6,18,1
oldthymereme305321872080,Old Thyme Remedies, 2475 E 9 Mile Rd,32514,30.5321536,-87.2080816,75,4.7,65,1
oldtimepotte271677802302,Old Time Pottery Stuart, 3020 SE Federal Hwy,34994,27.1677747,-80.2302407,213,4.4,247,1
oldtowncafex305043842536,Old Town Cafe, 1415 Timberlane Rd #416,32312,30.504312,-84.253634,9,2.6,5,1
oldtownmexic245547818016,Old Town Mexican Cafe, 609 Duval St,33040,24.5547015,-81.8016722,171,4.4,1051,1
oldtownrodeo245538818018,Old Town Rodeo, 618 Duval St,33040,24.5538598,-81.8018643,171,4.3,8,1
oldtowntaver296541829835,Old Town Tavern, 3634 State Rd 349,32680,29.6541698,-82.9835381,639,4.3,38,1
oldworldpoli262127801061,Old World Polish Deli, 1390 S Federal Hwy,33062,26.2127019,-80.1061501,23,4.4,78,1
oleskoolmond294614813725,Ole' Skool Mondex Grill and Bar, 1404 Co Rd 305,32110,29.461476,-81.3725604,541,4.3,64,1
olexxxxxxxxx257720801858,¡Ole!, 100 Chopin Plaza,33131,25.7720361,-80.1858501,2,3.6,38,1
oleyskitchen286068814240,Oleys Kitchen & BBQ, 5320 N Orange Blossom Trail,32810,28.6068511,-81.4240674,4,3.6,86,1
olicafexxxxx258400801203,Oli Café, 5825 Collins Ave,33140,25.84008,-80.1203947,45,4.8,35,1
olisfashionc263335801517,Oli's Fashion Cuisine, 6897 SW 18th St,33433,26.3335066,-80.1517768,28,3.8,154,1
olivegardeni280929819731,Olive Garden Italian Restaurant, 3911 US Hwy 98 N,33809,28.0929898,-81.9731265,19,4.3,2548,1
olivegardeni282609816096,Olive Garden Italian Restaurant, 8065 Osceola Polk Line Rd,33896,28.2609203,-81.6096626,258,4.1,76,1
olivegardenx257778804064,Olive Garden, 12976 NW 9th St,33182,25.7778833,-80.4064501,2,1.0,1,1
olivegardenx291969810633,Olive Garden, 1725 W International Speedway Blvd,32114,29.1969645,-81.0633913,38,3.6,7,1
olivepicurea295579812123,OLIV EPICUREAN GRILL, 250 Palm Coast Pkwy NE #409,32137,29.5579805,-81.2123577,27,4.3,98,1
oliversloung278139827532,Oliver's Lounge, 8235 46th Ave N,33709,27.8139583,-82.7532361,5,4.0,138,1
olivesxxxxxx285407813784,Olives, 165 S Orange Ave,32801,28.5407497,-81.3784394,4,4.8,156,1
olivetreemar256135803498,Olive Tree Market, 9724 SW 168th St,33157,25.613502,-80.3498616,2,4.3,7,1
oliveumedite263664801965,Olive U Mediterranean Grill Uptown, 9560 Glades Rd suite#155,33428,26.3664663,-80.1965532,28,4.8,37,1
oliviarestau260132801427,Olivia Restaurant & Roof Top, 1780 Polk St,33020,26.0132203,-80.1427763,12,4.4,467,1
oliviasxxxxx276471804198,Olivia's, 3400 Aviation Blvd,32960,27.6471652,-80.4198945,231,4.4,57,1
oliviershide292235810067,Olivier's Hideaway at Streamline Hotel, 140 S Atlantic Ave,32118,29.2235162,-81.0067329,38,4.4,16,1
olivorherita279430822026,Olivor Heritage Farms, 341 Sydney Washer Rd,33527,27.9430931,-82.2026822,586,4.9,68,1
ollamiamixxx257906801420,Olla Miami, 1233 Lincoln Rd,33139,25.7906025,-80.1420713,45,4.0,18,1
olliesneighb304717872136,Ollie’s Neighborhood Grill, 5045 N 9th Ave,32504,30.471704,-87.213635,75,4.3,3,1
olliespubrec265631819515,Ollie's Pub Records and Beer, 1019 Cape Coral Pkwy E,33904,26.5631339,-81.9515799,7,4.9,54,1
olmecamexica278274823305,Olmeca Mexican Food, 10621 Tucker Jones Rd,33578,27.8274266,-82.3305772,26,5.0,1,1
olocuiltares266165819413,Olocuilta Resturant, 1918 Del Prado Blvd S Unit 4/5,33990,26.6165397,-81.9413563,7,5.0,13,1
oloughlinspu297674812534,O'Loughlin's Pub, 6975 A1A S,32080,29.7674083,-81.2534893,253,4.2,98,1
olvxxxxxxxxx285153813780,OLV, 25 W Crystal Lake St,32806,28.5153964,-81.3780793,4,3.7,18,1
olympiacater279609824826,Olympia Catering & Events, 2201 N Howard Ave,33607,27.96097,-82.482628,3,4.6,67,1
olympicdelil281479827564,Olympic deli LLC, 128 N Pinellas Ave,34689,28.1479509,-82.7564792,164,4.4,8,1
omalleysocea260127801162,O'Malley's Ocean Pub, 101 N Ocean Dr,33019,26.0127545,-80.1162254,12,4.1,7,1
omechayewell259853801367,Om'echaye Wellness & Fitness Center, 1100 E Hallandale Beach Blvd,33009,25.9853436,-80.1367152,100,4.7,218,1
omegadelires285461813734,Omega Deli Restaurant, 315 E Robinson St #155,32801,28.5461716,-81.3734986,4,4.6,28,1
omeichinesec263049818031,O'mei Chinese Cuisine, 14700 Tamiami Trail N,34110,26.3049831,-81.8031311,211,3.9,8,1
omgcafeteaxx302865814964,OMG CAFE & Tea, 12192 Beach Blvd #2,32246,30.2865517,-81.4964152,1,4.4,78,1
omgjuicexxxx285484817381,OMG JUICE, 1042 FL-50 E #1060,34711,28.5484686,-81.7381333,85,4.9,28,1
omiskitchenx296492823236,Omi’s Kitchen, 101 SE 2nd Pl,32601,29.6492999,-82.3236298,13,3.9,18,1
omniabluegen277717826379,Omnia Blue Gentlemen's Club, 340 1st Ave N,33701,27.7717818,-82.6379201,5,4.2,18,1
omnikitchenx257868801943,Omni Kitchen, 1234 N Miami Ave,33136,25.7868004,-80.1943515,2,4.5,2,1
onanasdinerx274369803262,Onana's Diner, 901 US-1,34950,27.4369119,-80.3262603,82,3.7,3,1
onebarlounge303108816935,One Bar & Lounge, 2665 Park St,32204,30.3108237,-81.693588,1,3.7,98,1
onebroadwayh257593801936,One Broadway Hair Salon and Spa, 1451 S Miami Ave 5th floor,33130,25.7593809,-80.1936458,2,4.8,108,1
onefatfrogki284486814149,One Fat Frog Kitchen Equipment, 2416 Sand Lake Rd suite b,32809,28.448694,-81.4149744,4,3.4,38,1
onefortheroa266242801141,One For the Road, 3613 S Military Trail B,33463,26.6242762,-80.1141125,95,4.2,146,1
onehorsesalo292466810425,One Horse Saloon, 1130 Ridgewood Ave,32117,29.2466975,-81.0425281,38,4.1,7,1
onelastcastb260989803151,One Last Cast BBQ, 1655 S Flamingo Rd,33325,26.098982,-80.3151855,25,4.5,14,1
onelovefoodt245723817432,One Love Food Truck, 5220 US-1,33040,24.5723183,-81.7432987,171,4.9,134,1
oneloveresta285530814437,One Love Restaurant & Bar, 4849 W Colonial Dr,32808,28.5530324,-81.4437317,4,4.1,33,1
onemoreround280617818030,One more Round, 404 Eaker St,33823,28.0617536,-81.80306,208,4.3,103,1
onepalafoxpl304126872156,One Palafox Place Llc, 3 W Garden St Suite 210,32502,30.4126286,-87.2156457,75,4.2,28,1
onethousandc257639801917,One Thousand Cafe, 1000 Brickell Ave # 139,33131,25.7639791,-80.1917842,2,4.6,16,1
oneworldzero269567800886,One World Zero Waste, 354 S Cypress Dr #1,33469,26.956747,-80.0886302,433,5.0,38,1
onikuhibachi275859804281,ONIKU HIBACHI, 4125 9th St SW #101A,32968,27.5859925,-80.4281286,231,4.5,46,1
onlythaiauth261668801190,Only Thai Authentic Kitchen, 2100 E Oakland Park Blvd,33306,26.1668003,-80.1190518,10,4.6,98,1
onthehookahx285538813233,On The Hookah, 5009 E Colonial Dr,32803,28.5538889,-81.3233333,4,3.2,13,1
ontherocksxx282811826643,On The Rocks, 9109 Ridge Rd,34654,28.2811127,-82.6643753,228,4.4,118,1
onvacationxx283411816092,On Vacation,nan,34747,28.3411212,-81.609265,43,4.0,1,1
onwheelsxxxx281211815897,787 on wheels, 1199 Power Line Rd,33844,28.1211862,-81.5897588,116,4.9,47,1
onyxrestaura259280801905,Onyx Restaurant, 486 NE 167th St,33162,25.9280399,-80.1905712,2,4.5,85,1
openseascafe257045801546,OpenSeas Cafe, 6747 Crandon Blvd,33149,25.704558,-80.1546903,266,4.4,68,1
openseaspael257095801522,Open Seas Paellas Españolas, 33149 Crandon Park,33149,25.7095108,-80.1522896,266,4.3,38,1
operafrenchc280520823942,Opera French Cake and Pastry, Temple Terrace,33617,28.0520281,-82.3942076,3,4.7,17,1
operahousemi257922801871,Opera House Miami, 1750 N Bayshore Dr,33132,25.792283,-80.1871585,2,3.9,53,1
opieskoolsto309513871512,Opies Kool Stop, 5252 Commerce St,32565,30.9513723,-87.1512664,840,4.6,57,1
opitaburgers274472825751,Opita Burgers, 5303 14th St W,34207,27.4472896,-82.5751342,72,5.0,18,1
opuscoffeeat296376823493,Opus Coffee at UF Health Medical Plaza, 2000 SW Archer Rd,32610,29.637629,-82.349301,13,3.4,18,1
orangeblosso280025827752,Orange Blossom Cafe, 2101 Multrees Crossing UNIT 101,34698,28.0025178,-82.7752173,119,4.8,18,1
orangeleaffr259539817237,Orange Leaf Frozen Yogurt, 1069 N Collier Blvd #214,34145,25.9539063,-81.7237879,247,3.6,7,1
orchidcafexx262147801555,Orchid Cafe, 1182 Powerline Rd,33069,26.214734,-80.155573,23,4.5,56,1
orchidcourtl284687814670,Orchid Court Lounge & Sushi Bar, 6300 Hollywood Way,32819,28.4687905,-81.4670325,4,4.6,45,1
orchidsushib257658802213,Orchid Sushi By Obba, 1605 SW 8th St,33135,25.7658492,-80.2213448,2,5.0,1,1
organicaworl286783819004,Organicaworld tm, 3145 Austin Merritt Rd,34736,28.6783306,-81.9004161,185,4.5,78,1
organicbeexx261667801153,Organic Bee, 2400 E Oakland Park Blvd,33306,26.1667674,-80.1153208,10,4.0,4,1
organiceatso265265800565,Organic Eats OK&M - Breakfast/Lunch Cafe- Vegan & Gluten-Free Options, 640 E Ocean Ave Suite 6,33435,26.5265131,-80.056592,44,5.0,37,1
organicgirly280598805935,Organic Girly, 3200 Dixie Hwy NE Suite 3 & 4,32905,28.0598691,-80.5935756,15,4.8,26,1
oriaosteriat261698801033,Oria Osteria & Terrazza, 3333 NE 32nd Ave,33308,26.1698265,-80.1033383,10,4.6,36,1
orientalbuff272982824792,Oriental Buffet, 4458 Bee Ridge Rd,34233,27.2982264,-82.4792816,70,3.0,138,1
orientalexpr258105802896,Oriental Express, 3962 Curtiss Pkwy,33166,25.8105191,-80.2896084,652,4.7,48,1
orientalgard289808812967,Oriental Garden Chinese Restaurant, 2677 S Woodland Blvd,32720,28.9808225,-81.2967294,96,4.1,158,1
originalgard258482801844,Original Garden Café, Coming soon,33138,25.8482724,-80.1844161,2,4.8,28,1
originalgour291639810008,Original Gourmet Kitchen, 2400 S Ridgewood Ave # 12,32119,29.1639919,-81.0008774,276,4.3,146,1
originalsant273087803111,Original Santos Pizza Restaurant, 8765 US-1,34952,27.3087888,-80.3111818,6,3.7,28,1
origincraftb272661824682,Origin Craft Beer and Pizza Cafe - Palmer Ranch, 5070 Palmer Plaza Blvd,34233,27.2661444,-82.468213,70,4.8,47,1
originsbargr293289810584,ORIGINS BAR & GRILL, 1474 Ocean Shore Blvd,32176,29.328918,-81.058426,90,4.5,46,1
orillabargri257743801350,Orilla Bar & Grill, 426 Euclid Ave,33139,25.7743311,-80.1350296,45,4.5,138,1
orissushixxx256909803125,Oris Sushi,nan,33156,25.6909254,-80.3125399,47,4.3,7,1
orlandocigar285027813758,Orlando Cigar Lounge, 3595 S Orange Ave,32806,28.502744,-81.375891,4,4.0,14,1
orlandodinne284554814679,Orlando Dinner Entertainment, 6400 Carrier Dr,32819,28.4554912,-81.4679202,4,4.5,8,1
orlandoflchi284449814756,"orlando, fl 32819 | chinese", 8910 Turkey Lake Rd,32819,28.4449292,-81.4756985,4,3.3,7,1
orlandofoodf284244814062,Orlando Food Factory, 9404 S Orange Blossom Trl,32837,28.4244788,-81.4062612,4,4.0,8,1
orlandofried285816814520,Orlando Fried Chicken, 2912 N Pine Hills Rd,32808,28.5816639,-81.4520601,4,4.4,8,1
orlandohelit284353814729,Orlando HeliTours, 8990 International Dr,32819,28.4353027,-81.4729766,4,4.6,58,1
orlandokings283210813389,Orlando Kings Tattoo, 2620 Simpson Rd,34744,28.3210978,-81.3389661,43,4.9,75,1
orlandometro285834814265,Orlando Metro Warehouse for Frito Lay, 3033 Mercy Dr,32808,28.5834244,-81.4265247,4,3.9,7,1
orlandooutle284756814509,Orlando Outlet food court, 4951 International Dr,32819,28.4756038,-81.4509399,4,4.2,5,1
orlandoparty286616814592,Orlando Party Servers, N Floral Way,32703,28.6616775,-81.4592572,65,4.8,28,1
orlandopizza283380816015,Orlando Pizza and Wings, Formosa Gardens Blvd,34747,28.3380923,-81.601553,43,1.0,13,1
ormondcafexx292641810511,Ormond Cafe, 761 S Yonge St (US1),32174,29.2641372,-81.0511322,90,4.2,18,1
osakaxxxxxxx278024828019,Osaka, 15115 Madeira Way,33708,27.8024578,-82.8019372,534,4.5,17,1
oscarsdelica278067827086,"OSCAR'S DELI & CAFE, INC", 5507 38th Ave N,33710,27.8067988,-82.7086968,5,5.0,2,1
oscarsrestau245517818021,Oscars Restaurant FRITANGA, 316 Petronia St,33040,24.5517983,-81.8021495,171,5.0,4,1
osomcrepesfo261300801452,Osom Crepes FortLauderdale, 115 NW 6th St,33311,26.1300528,-80.1452134,10,4.6,8,1
ospreytikiba271724824802,Osprey Tiki Bar, 1660 S Tamiami Trail,34229,27.172457,-82.4802463,443,4.2,38,1
osteriasalin263508800785,Osteria Salina, 451 E Palmetto Park Rd,33432,26.35083,-80.0785388,28,4.8,14,1
ostromboliit285681813459,O'Stromboli | Italian Eatery, 1807 Winter Park Rd,32803,28.5681111,-81.3459365,4,3.8,48,1
otcrestauran257620801933,OTC Restaurant Brickell, 1250 S Miami Ave,33130,25.7620867,-80.1933261,2,4.4,18,1
ottersonther288346813291,Otters on the River, 4380 Carraway Pl,32771,28.8346854,-81.3291055,57,4.2,5,1
ottopizzaxxx284708814510,OTTO PIZZA, 5135 International Dr,32819,28.4708066,-81.4510303,4,4.3,38,1
ottospizzash259428801495,Otto’s Pizza Shop, 18106 W Dixie Hwy,33180,25.942829,-80.1495711,2,4.8,34,1
oulalacrepes257787801329,Oulala Crepes, 825 Washington Ave,33139,25.7787383,-80.1329031,45,5.0,185,1
ourdailybrea274836825696,Our Daily Bread, 701 18th Ave W,34205,27.4836138,-82.5696362,72,4.7,38,1
ourhouzsoulc280261825004,OUR HOUZ SOUL CAFE, 8405 N Himes Ave #105,33614,28.026188,-82.5004007,3,4.8,8,1
ourpassionat261901801080,Our Passion At The Trio, 2881 E Commercial Blvd,33308,26.1901742,-80.1080049,10,5.0,2,1
ourplaceital299591829281,Our place Italian restaurant,nan,32008,29.9591183,-82.9281833,301,5.0,3,1
ourplacetave268464819809,Our Place Tavern, 12459 Tamiami Trail,33955,26.846469,-81.9809778,207,3.7,8,1
ourpubxxxxxx290342826764,Our Pub, 253 Hwy 40 W,34449,29.034214,-82.6764526,716,4.3,267,1
oursportsbar287335817288,Our Sports Bar & Grill, 13721 Country Club Dr,32778,28.7335237,-81.728893,198,4.6,44,1
ourtownpubxx296893820386,OUR TOWN PUB, 698 State Rd 21,32666,29.6893261,-82.0386274,13,4.4,18,1
outbackcarra259866801256,Outback & Carrabba's Express, 2307 E Hallandale Beach Blvd,33009,25.986617,-80.1256342,100,4.0,18,1
outbackcrabs299602815436,Outback Crab 🦀 Shack, 8155 County Rd 13 N,32092,29.9602988,-81.5436586,253,1.0,1,1
outbacksteak270106821427,Outback Steakhouse, 1481 Tamiami Trail,33948,27.0106664,-82.1427891,58,4.2,1673,1
outbacksteak283769815145,Outback Steakhouse, 1900 Buena Vista Dr,32830,28.3769565,-81.5145433,951,2.7,3,1
outbacksteak290278809012,Outback Steakhouse, 429 E 3rd Ave,32169,29.0278184,-80.9012828,130,2.5,14,1
outbacksteak303183815522,Outback Steakhouse, 9400 Atlantic Blvd,32225,30.3183067,-81.5522724,1,3.5,38,1
outclawsllcx268042800768,Outclaws LLC, 1335 Old Dixie Hwy UNIT 29,33403,26.8042793,-80.0768051,360,4.8,16,1
outerrimxxxx284148815743,Outer Rim, 4600 World Dr,32830,28.4148852,-81.5743822,4,4.5,15,1
outlawoyster300211843903,OUTLAW OYSTER COMPANY, 11 Rock Landing Rd,32346,30.0211326,-84.3903826,771,5.0,8,1
outlooksport270902824304,Outlook Sports Bar, 889 U.S. 41 Bypass S,34285,27.0902417,-82.4304731,152,4.4,185,1
outofmanycaf267894800905,Out of Many Cafe LLC, 1231 Rosegate Blvd,33404,26.7894297,-80.0905285,112,4.9,48,1
outpostvegan285680818052,Outpost Vegan Kitchen & Bistro, 1504 Max Hooks Rd,34711,28.5680109,-81.8052275,85,5.0,15,1
ovalofficepu305899870847,Oval Office Pub & Grub, 4241 Avalon Blvd,32583,30.589954,-87.084782,166,4.2,5,1
ovenfiredpiz285370817324,Oven Fired Pizza, 2395 S Hwy 27,34711,28.537044,-81.732468,85,3.5,18,1
overboardbar245534818011,Overboard Bar & Grill, 712 Duval St,33040,24.5534332,-81.8011016,171,3.0,2,1
overthewater266009822190,Over the Waterfront, 4470 Escondido Ln,33924,26.6009328,-82.2190941,928,4.5,95,1
overtimespor302822817476,Overtime Sports Bar, 6337 San Juan Ave,32210,30.2822667,-81.7476028,1,3.9,168,1
overturerest273365825448,Overture Restaurant & Gallery Lounge, 1255 N Palm Ave,34236,27.3365922,-82.5448872,70,3.5,17,1
overunderxxx304561842778,Over Under, 1240 Thomasville Rd,32303,30.4561044,-84.2778312,9,4.6,46,1
ovidexxxxxxx303915863248,Ovide, 1 Grand Sandestin Blvd,32550,30.3915843,-86.3248935,367,3.8,18,1
ovintexxxxxx302537815287,Ovinte, 10208 Buckhead Branch Dr,32246,30.25374,-81.528712,1,4.3,68,1
oxfordcigarc285469813810,Oxford Cigar Co. at Ace Cafe Orlando, 100 W Livingston St,32801,28.5469874,-81.381098,4,4.7,8,1
oxgrillresta284422814692,Ox Grill Restaurant, 8441 International Dr #290,32819,28.4422801,-81.4692323,4,4.8,18,1
oxrestaurant288855812780,OX Restaurant, 840 Deltona Blvd r,32725,28.8855951,-81.2780839,29,4.8,5,1
oyishibuffet279214823242,Oyishi Buffet, 11245 Causeway Blvd,33511,27.921428,-82.324204,22,3.5,6,1
oysterbayyac306648815069,Oyster Bay Yacht Club, 96732 Bay View Dr,32034,30.6648272,-81.5069211,281,4.9,58,1
oystercreeke298913813176,Oyster Creek Eatery, 117 King St,32084,29.891319,-81.3176355,253,4.7,14,1
oysterhouser258445813845,Oyster House Restaurant, 901 Copeland Ave,34139,25.8445777,-81.3845842,211,3.7,78,1
ozasianxxxxx287532813578,Oz Asian, 3579 Lake Emma Rd,32746,28.7532384,-81.3578293,240,4.6,204,1
ozburgerbarx257815801412,8 oz. Burger Bar, 1080 Alton Rd,33139,25.7815765,-80.1412356,45,3.8,13,1
ozorasmokesh258217801921,Ozora Smoke Shop, 5026 NE 2nd Ave Unit 305,33137,25.8217522,-80.1921488,2,5.0,4,1
ozziesbuffet277131823938,Ozzie's Buffet & Grill, 3074 College Ave,33570,27.7131679,-82.3938455,141,2.0,3,1
ozzisushibar257732801900,Ozzi Sushi Bar, 200 SE 1st St,33131,25.7732114,-80.1900539,2,5.0,4,1
pacificcount274342824262,Pacific Counter, 11581 E State Rd 70 # 109,34202,27.4342648,-82.4262588,72,4.9,52,1
pacifickavab304888871978,Pacific Kava Bar, 6301 N 9th Ave Unit 2,32504,30.4888894,-87.1978572,75,4.9,96,1
pacificoxxxx257646801908,Pacifico, 947 Brickell Ave,33131,25.7646231,-80.1908345,2,4.5,15,1
pacinospizze289102812674,Pacino's Pizzeria, 2120 Saxon Blvd,32725,28.9102982,-81.2674986,29,4.0,53,1
packersplusf280025823830,Packers' Plus Foods, 6422 Harney Rd Suite H,33610,28.002582,-82.383041,3,4.8,65,1
pacosmexican285933813734,Paco's Mexican Restaurant, 1801 W Fairbanks Ave,32789,28.5933768,-81.3734733,142,4.2,36,1
pacoswaytapa258307802668,Paco's Way Tapas Y Vinos, 715 E 9th St,33010,25.8307486,-80.2668015,8,3.7,3,1
pacpizzeriax284521814704,Pac Pizzeria, 7653 International Dr #100,32819,28.452183,-81.4704254,4,4.8,718,1
padanogastro263496802293,Padano Gastro Bistro, 11419 W Palmetto Park Rd,33428,26.349692,-80.2293643,28,4.3,95,1
paddymurphys285684813257,Paddy Murphy's Original, 4982 New Broad St,32814,28.5684316,-81.3257956,4,3.4,5,1
paddywagonir266079818120,Paddy Wagon Irish Pub, 9330-3 Ben C Pratt 6 Mile Cypress,33966,26.6079307,-81.8120083,30,4.8,8,1
paddywagonir266080818119,Paddy Wagon Irish Pub, 9330-3 Ben C Pratt 6 Mile Cypress,33966,26.6080098,-81.8119117,30,4.9,16,1
paddywagonir274967825736,Paddy Wagon Irish Pub, 320 12th St W,34205,27.496769,-82.573646,72,4.3,28,1
paddywagonir279510824601,Paddy Wagon Irish Pub, 813 N Tampa St,33602,27.9510318,-82.4601608,3,4.8,47,1
paddywagonir279892819556,Paddy Wagon Irish Pub, 4204 Florida Ave S,33813,27.9892826,-81.9556413,19,4.4,158,1
paddywagonir280566824298,Paddy Wagon Irish Pub, 2711 University Square Dr,33612,28.0566521,-82.429807,3,4.5,28,1
padthaicafex290275813156,Pad Thai Cafe, 636 W New York Ave,32720,29.0275362,-81.3156764,96,4.5,38,1
padulaspizza284802824872,Padula's Pizza, 14355 Spring Hill Dr,34609,28.4802764,-82.4872611,20,3.9,168,1
paellapartyx256186803809,Paella Party, 16155 SW 117th Ave STE B8,33177,25.6186406,-80.3809783,2,4.7,18,1
paellatapasx282107826664,Paella & Tapas, 3533 Little Rd,34655,28.2107452,-82.66643,228,5.0,54,1
pagodaxxxxxx261737801421,Pagoda, 314 NE 38th St,33334,26.1737368,-80.1421222,92,4.1,26,1
pagodaxxxxxx262276802712,Pagoda, 8263 N Pine Island Rd,33321,26.2276582,-80.2712133,49,3.5,28,1
pahokaemosti268240806651,Pahokae Mo's Tiki Bar, 190 N Lake Ave,33476,26.8240419,-80.6651803,449,4.7,3,1
painterspala273609825497,Painter's Palate, 2801 N Tamiami Trail,34234,27.3609155,-82.5497141,70,4.2,28,1
paintingwith256493803371,Painting with a Twist, 8854 SW 129th Terrace,33176,25.6493918,-80.3371496,2,4.6,98,1
paintingwith256842803988,Painting with a Twist, 12582 SW 88th St,33186,25.6842409,-80.3988579,2,4.5,48,1
paintingwith257506802195,Painting with a Twist, 1566 SW 22nd St,33145,25.750686,-80.2195016,2,4.8,95,1
paintingwith260113803594,Painting with a Twist, Westfork Plaza Way,33027,26.0113452,-80.3594847,11,4.8,65,1
paintingwith261172802509,Painting with a Twist, 302 S University Dr,33324,26.117269,-80.250915,32,4.7,113,1
paintingwith262415802440,Painting with a Twist, 720 Riverside Dr,33071,26.2415168,-80.244015,16,4.8,148,1
paintingwith263018800945,Painting with a Twist, 1185 S Federal Hwy,33441,26.3018635,-80.0945651,35,4.7,78,1
paintingwith265485800897,Painting with a Twist, 2288 N Congress Ave,33426,26.548567,-80.0897884,44,4.8,173,1
paintingwith279829816832,Painting with a Twist, 6264 Cypress Gardens Blvd,33884,27.9829438,-81.6832111,71,4.8,68,1
paintingwith280640825059,Painting with a Twist, 12926 N Dale Mabry Hwy,33618,28.0640963,-82.5059302,3,4.3,68,1
paintingwith285363817324,Painting with a Twist, 2411 S Hwy 27,34711,28.5363994,-81.732492,85,4.8,58,1
paintingwith288198816785,Painting with a Twist, 16844 US-441,32757,28.8198296,-81.6785197,227,4.7,88,1
paintingwith289142812959,Painting with a Twist, 2576 Enterprise Rd,32763,28.9142884,-81.2959465,259,4.7,18,1
paintingwith291402821928,Painting with a Twist, 4414 SW College Rd Unit # 370,34474,29.1402082,-82.1928913,52,4.8,126,1
paintingwith291934810689,Painting with a Twist, 1808 W International Speedway Blvd #205,32114,29.193404,-81.06894,38,4.7,58,1
paintingwith295568812108,Painting with a Twist, 250 Palm Coast Pkwy NE Unit 207,32137,29.5568952,-81.2108565,27,4.7,34,1
paintingwith296582824068,Painting with a Twist, 618 NW 60th St Ste B,32607,29.6582938,-82.4068918,13,4.8,98,1
paintingwith298684813189,Painting with a Twist, 292 FL-312,32086,29.8684255,-81.318914,253,4.8,58,1
paintingwith302258813881,Painting with a Twist, 268 Solana Rd,32082,30.2258555,-81.3881918,1,4.8,36,1
paintingwith304616842834,Painting with a Twist, 1660 N Monroe St Suite #8,32303,30.4616572,-84.283469,9,4.9,114,1
pairingsbyto257834801899,Pairings by Tomas Cuadrado Restaurant, 900 Biscayne Blvd #105,33132,25.783461,-80.1899493,2,4.9,34,1
paisanoshotd284087814051,Paisano's Hot Dogs, 10937 S Orange Blossom Trl,32837,28.4087456,-81.4051028,4,5.0,14,1
pakeleoxxxxx256555804066,Pa'Ke Leo, 12084 SW 131st Ave,33186,25.655512,-80.4066378,2,5.0,1,1
palacepizzax278963818430,Palace Pizza, 105 E Main St,33830,27.8963239,-81.8430868,204,4.7,888,1
palacepubwin265628819479,Palace Pub & Wine Bar, 1317 Cape Coral Pkwy E,33904,26.5628342,-81.9479864,7,4.9,48,1
paladiumnigh262711802009,Paladium Night Club Sports Bar & Lounge, 5688 W Sample Rd,33073,26.2711162,-80.2009101,67,3.4,48,1
palatkaflchi296431816760,"Palatka, FL 32177 | Chinese: China 1 | Order Online", 624 FL-19,32177,29.6431392,-81.6760343,333,4.6,8,1
palatocafexx276323803918,Palato Cafë, 915 17th St,32960,27.6323626,-80.3918446,231,4.8,107,1
palazzoxxxxx279416824785,Palazzo, 1818 W Platt St,33606,27.9416823,-82.4785967,3,4.7,78,1
palcampochic282311816498,Pal Campo Chickens BBQ, 43804 US-27,33837,28.231181,-81.649805,258,4.3,88,1
paleoonthego278846827200,Paleo on the Go, 12423 62nd St N suite 403,33773,27.8846117,-82.7200862,40,4.7,56,1
palermobrick268537800575,Palermo Brick Oven Pizza, 12100 US-1,33408,26.8537043,-80.0575046,292,3.8,37,1
